                                                           Profile results (total time)
Proc Name                                                                                          Self CPU    Total CPU    Real Time        Calls
/datum/preferences/proc/load_and_update_character                                                     0.000        0.000        0.000            1
/mob/proc/reload_fullscreen                                                                           0.000        0.000        0.000            3
/mob/proc/hide_fullscreens                                                                            0.000        0.000        0.000            1
/proc/trim_left                                                                                       0.000        0.000        0.000          275
/mob/proc/overlay_fullscreen                                                                          0.000        0.000        0.000            3
/proc/add_zero                                                                                        0.000        0.000        0.000          194
/area/proc/has_gravity                                                                                0.000        0.000        0.000          111
/mob/living/proc/adjustCloneLoss                                                                      0.000        0.000        0.001         3019
/area/proc/power_alert                                                                                0.000        0.000        0.000          159
/area/New                                                                                             0.000        0.000        0.000            8
/area/Entered                                                                                         0.000        0.027        0.026         1032
/area/space/has_gravity                                                                               0.000        0.000        0.000           10
/area/beach/Exited                                                                                    0.000        0.000        0.000           11
/proc/sanitizeName                                                                                    0.000        0.000        0.000            3
/mob/proc/PushClickHandler                                                                            0.000        0.000        0.000            2
/area/get_alarm_area                                                                                  0.000        0.000        0.000          168
/proc/sanitizeSafe                                                                                    0.000        0.000        0.000            3
/proc/sanitize_hexcolor                                                                               0.000        0.000        0.000            6
/datum/preferences/New                                                                                0.000        0.005        0.005            1
/proc/sanitize_inlist                                                                                 0.000        0.000        0.000           21
/proc/sanitize_text                                                                                   0.000        0.000        0.000            6
/datum/asset/nanoui/send                                                                              0.000        0.001        0.001            6
/turf/proc/adjacent_fire_act                                                                          0.000        0.000        0.000          231
/turf/proc/is_plating                                                                                 0.000        0.000        0.000          702
/turf/proc/inertial_drift                                                                             0.000        0.447        0.447           44
/datum/computer/file/embedded_program/docking/airlock/prepare_for_docking                             0.000        0.000        0.000            7
/proc/get_name                                                                                        0.000        0.000        0.000          259
/proc/generate_code_phrase                                                                            0.000        0.106        0.106            2
/mob/proc/GetClickHandler                                                                             0.000        0.000        0.000           76
/turf/proc/contains_dense_objects                                                                     0.000        0.000        0.000           16
/turf/proc/remove_decals                                                                              0.000        0.000        0.000           44
/turf/proc/ReplaceWithLattice                                                                         0.000        0.025        0.024           18
/proc/station_name                                                                                    0.000        0.000        0.000            5
/proc/command_name                                                                                    0.000        0.000        0.000            5
/mob/proc/face_atom                                                                                   0.000        0.003        0.003           66
/mob/living/proc/getarmor                                                                             0.000        0.000        0.000          109
/turf/proc/lighting_clear_overlays                                                                    0.000        0.007        0.008          105
/proc/random_name                                                                                     0.000        0.000        0.000            3
/mob/proc/ShiftClickOn                                                                                0.000        0.000        0.000           11
/datum/asset/simple/send                                                                              0.000        0.000        0.000            1
/proc/sanitize_name                                                                                   0.000        0.000        0.000            3
/turf/proc/hotspot_expose                                                                             0.000        0.000        0.000          137
/mob/living/proc/get_default_language                                                                 0.000        0.000        0.000           51
/proc/RoundUpToPowerOfTwo                                                                             0.000        0.000        0.000            2
/mob/proc/DblClickOn                                                                                  0.000        0.000        0.000           10
/mob/proc/canClick                                                                                    0.000        0.000        0.000           63
/mob/proc/setClickCooldown                                                                            0.000        0.000        0.000            5
/proc/IsPowerOfTwo                                                                                    0.000        0.000        0.000            2
/proc/Ceiling                                                                                         0.000        0.000        0.000            7
/turf/simulated/wall/proc/try_touch                                                                   0.000        0.000        0.000            1
/turf/simulated/wall/proc/update_material                                                             0.000        0.085        0.085           43
/proc/Atan2                                                                                           0.000        0.000        0.000            7
/proc/log_info_line                                                                                   0.000        0.003        0.003          160
/datum/asset/simple/register                                                                          0.000        0.000        0.000            2
/datum/asset/New                                                                                      0.000        0.000        0.000            3
/proc/key_name_admin                                                                                  0.000        0.000        0.000            7
/turf/simulated/wall/proc/dismantle_wall                                                              0.000        0.034        0.035           13
/proc/key_name                                                                                        0.000        0.000        0.000           23
/turf/simulated/wall/proc/burn                                                                        0.000        0.000        0.000          231
/turf/simulated/wall/attack_hand                                                                      0.000        0.001        0.001            1
/mob/proc/remove_from_dead_mob_list                                                                   0.000        0.000        0.000            1
/turf/simulated/wall/levelupdate                                                                      0.000        0.000        0.000           86
/turf/simulated/wall/New                                                                              0.000        0.109        0.109           43
/mob/living/proc/handle_speech_problems                                                               0.000        0.000        0.000           78
/turf/simulated/wall/hitby                                                                            0.000        0.000        0.000            4
/turf/simulated/wall/ChangeTurf                                                                       0.000        0.018        0.019           22
/proc/log_adminwarn                                                                                   0.000        0.000        0.000           12
/turf/simulated/wall/ex_act                                                                           0.000        0.109        0.115          144
/turf/simulated/wall/elevator/New                                                                     0.000        0.109        0.109           43
/datum/computer/file/embedded_program/docking/airlock/ready_for_docking                               0.000        0.000        0.000           24
/proc/log_ooc                                                                                         0.000        0.009        0.009            2
/proc/log_access                                                                                      0.000        0.029        0.028            7
/turf/simulated/floor/proc/break_tile_to_plating                                                      0.000        0.000        0.000           47
/turf/simulated/floor/proc/break_tile                                                                 0.000        0.004        0.003          189
/turf/simulated/floor/proc/burn_tile                                                                  0.000        0.000        0.000           63
/turf/simulated/floor/proc/get_flooring_overlay                                                       0.000        0.000        0.000           44
/proc/log_vote                                                                                        0.000        0.009        0.009            2
/turf/simulated/floor/New                                                                             0.000        0.300        0.302          732
/proc/log_game                                                                                        0.000        0.008        0.008            2
/proc/log_admin                                                                                       0.000        0.047        0.049           10
/mob/living/proc/handle_message_mode                                                                  0.000        0.000        0.000           78
/mob/living/proc/handle_speech_sound                                                                  0.000        0.000        0.000           78
/turf/simulated/floor/attackby                                                                        0.000        0.000        0.000            1
/proc/group_by                                                                                        0.000        0.000        0.000          259
/mob/living/proc/GetVoice                                                                             0.000        0.000        0.000           50
/turf/simulated/floor/asteroid/is_plating                                                             0.000        0.000        0.000            3
/mob/proc/remove_from_living_mob_list                                                                 0.000        0.000        0.000            3
/mob/proc/switch_from_living_to_dead_mob_list                                                         0.000        0.000        0.000            3
/proc/sortList                                                                                        0.000        0.007        0.007          321
/proc/uniquelist                                                                                      0.000        0.000        0.000            3
/mob/verb/pointed                                                                                     0.000        0.000        0.000            1
/proc/shuffle                                                                                         0.000        0.000        0.000            1
/proc/difflist                                                                                        0.000        0.000        0.000          261
/proc/english_list                                                                                    0.000        0.000        0.000            1
/mob/verb/examinate                                                                                   0.000        0.000        0.000           11
/proc/adjust_brightness                                                                               0.000        0.000        0.000           22
/proc/ReadRGB                                                                                         0.000        0.000        0.000           98
/datum/computer/file/embedded_program/docking/airlock/finish_docking                                  0.000        0.011        0.012            7
/turf/simulated/proc/get_zone_neighbours                                                              0.000        0.003        0.002          162
/proc/key_number_decode                                                                               0.000        0.000        0.000            1
/datum/computer/file/embedded_program/docking/New                                                     0.000        0.000        0.000           49
/mob/living/add_to_dead_mob_list                                                                      0.000        0.000        0.000            3
/turf/simulated/attackby                                                                              0.000        0.000        0.000            1
/turf/simulated/open/CanZPass                                                                         0.000        0.001        0.001          241
/turf/simulated/open/post_change                                                                      0.000        0.006        0.006           73
/turf/simulated/open/initialize                                                                       0.000        0.006        0.006           76
/datum/computer/file/embedded_program/docking/proc/initiate_docking                                   0.000        0.028        0.028           14
/turf/simulated/open/Entered                                                                          0.000        0.004        0.004           73
/turf/simulated/open/levelupdate                                                                      0.000        0.000        0.000          295
/mob/living/follow_suffix                                                                             0.000        0.000        0.000           57
/turf/simulated/open/is_plating                                                                       0.000        0.000        0.000            5
/proc/get_mob_by_key                                                                                  0.000        0.000        0.000            1
/mob/living/rad_act                                                                                   0.000        0.002        0.002           48
/client/New                                                                                           0.000        0.128       10.013            1
/proc/isPlayerLevel                                                                                   0.000        0.000        0.000          348
/proc/isStationLevel                                                                                  0.000        0.000        0.000          349
/mob/living/carbon/slime/say                                                                          0.000        0.201        0.201           27
/mob/living/AddTopicPrint                                                                             0.000        0.001        0.001            8
/turf/space/levelupdate                                                                               0.000        0.009        0.009          105
/datum/computer/file/embedded_program/docking/proc/undocked                                           0.000        0.000        0.000            7
/proc/get_holder_of_type                                                                              0.000        0.000        0.000           24
/proc/is_not_shuttle_area                                                                             0.000        0.000        0.000          277
/mob/living/carbon/slime/say_quote                                                                    0.000        0.000        0.000           54
/client/get_client                                                                                    0.000        0.000        0.000            4
/turf/ex_act                                                                                          0.000        0.000        0.000          606
/turf/attack_hand                                                                                     0.000        0.000        0.000            1
/turf/attackby                                                                                        0.000        0.000        0.000            1
/client/Topic                                                                                         0.000        0.657        0.655           25
/client/Click                                                                                         0.000        0.299        0.300           78
/turf/hitby                                                                                           0.000        0.000        0.000           28
/datum/pipeline/Destroy                                                                               0.000        0.774        0.775            7
/turf/set_opacity                                                                                     0.000        0.000        0.000           43
/client/verb/uiclose                                                                                  0.000        0.000        0.000            1
/client/verb/nanoclose                                                                                0.000        0.000        0.000            6
/proc/is_not_space_area                                                                               0.000        0.000        0.000          628
/proc/pick_area                                                                                       0.000        0.003        0.003            1
/proc/pick_area_turf                                                                                  0.000        0.001        0.000            1
/proc/establish_db_connection                                                                         0.000        0.004        0.004            3
/turf/assume_air                                                                                      0.000        0.000        0.001         2567
/client/verb/drop_item                                                                                0.000        0.017        0.017            2
/mob/check_airflow_movable                                                                            0.000        0.000        0.000            2
/decl/hierarchy/proc/is_category                                                                      0.000        0.000        0.000           48
/datum/pipeline/New                                                                                   0.000        0.000        0.000          222
/decl/hierarchy/dd_SortValue                                                                          0.000        0.000        0.000           15
/decl/hierarchy/outfit/New                                                                            0.000        0.005        0.004           79
/decl/hierarchy/outfit/proc/pre_equip                                                                 0.000        0.000        0.000            1
/mob/living/carbon/slime/hear_say                                                                     0.000        0.000        0.000           27
/decl/hierarchy/outfit/proc/check_and_try_equip_xeno                                                  0.000        0.000        0.000            1
/decl/hierarchy/outfit/proc/equip                                                                     0.000        0.290        0.290            1
/decl/hierarchy/outfit/proc/equip_base                                                                0.000        0.020        0.020            1
/decl/hierarchy/outfit/proc/equip_id                                                                  0.000        0.044        0.045            1
/decl/hierarchy/outfit/proc/equip_pda                                                                 0.000        0.001        0.000            1
/datum/computer/file/embedded_program/docking/proc/send_docking_command                               0.000        0.071        0.073           56
/decl/hierarchy/outfit/job/equip_id                                                                   0.000        0.044        0.045            1
/decl/appearance_manager/proc/get_appearance_handler                                                  0.000        0.000        0.000            1
/decl/appearance_handler/proc/RemoveAltAppearance                                                     0.000        0.000        0.000            1
/decl/appearance_handler/cardborg/proc/item_equipped                                                  0.000        0.000        0.000            1
/decl/appearance_handler/cardborg/proc/item_removed                                                   0.000        0.000        0.000            1
/decl/communication_channel/proc/communicate                                                          0.000        0.009        0.009            2
/decl/communication_channel/proc/can_communicate                                                      0.000        0.000        0.000            2
/decl/communication_channel/proc/receive_communication                                                0.000        0.000        0.000            2
/decl/communication_channel/proc/can_receive_communication                                            0.000        0.000        0.000            2
/decl/communication_channel/proc/do_receive_communication                                             0.000        0.000        0.000            2
/decl/communication_channel/ooc/can_communicate                                                       0.000        0.000        0.000            2
/decl/communication_channel/ooc/do_communicate                                                        0.000        0.000        0.000            2
/datum/pipe_network/proc/build_network                                                                0.000        0.209        0.212          279
/mob/Login                                                                                            0.000        0.024        0.023            3
/datum/computer/file/embedded_program/docking/proc/broadcast_docking_status                           0.000        0.029        0.027           56
/mob/living/verb/pulled                                                                               0.000        0.000        0.000            2
/client/verb/get_days                                                                                 0.000        0.000        0.000            3
/decl/observ/proc/unregister_global                                                                   0.000        0.000        0.000            1
/client/verb/ooc                                                                                      0.000        0.010        0.010            2
/mob/living/death                                                                                     0.000        0.011        0.011            3
/client/verb/windowclose                                                                              0.000        0.000        0.000            1
/decl/observ/unregister_global                                                                        0.000        0.000        0.000            1
/decl/flooring/proc/on_remove                                                                         0.000        0.000        0.000            9
/datum/pipe_network/New                                                                               0.000        0.000        0.000          279
/mob/New                                                                                              0.000        0.125        0.131          383
/mob/Logout                                                                                           0.000        0.013        0.014            3
/mob/examinate                                                                                        0.000        0.000        0.000           11
/mob/initialize                                                                                       0.000        0.137        0.144          464
/decl/emote/proc/get_emote_message_3p                                                                 0.000        0.000        0.000          107
/datum/computer/file/embedded_program/docking/proc/get_docking_status                                 0.000        0.000        0.000           56
/decl/emote/proc/do_extra                                                                             0.000        0.000        0.000          106
/decl/emote/proc/check_user                                                                           0.000        0.000        0.000          745
/decl/emote/proc/can_target                                                                           0.000        0.000        0.000          107
/decl/emote/audible/do_extra                                                                          0.000        0.000        0.000            1
/decl/emote/audible/synth/check_user                                                                  0.000        0.004        0.003           72
/decl/emote/human/check_user                                                                          0.000        0.000        0.000           28
/decl/emote/slime/check_user                                                                          0.000        0.000        0.000           12
/decl/emote/visible/signal/check_user                                                                 0.000        0.000        0.000           14
/decl/prefab/proc/create                                                                              0.000        0.000        0.000            4
/decl/prefab/ic_assembly/create                                                                       0.000        0.002        0.002            4
/repository/area/proc/get_areas_by_name                                                               0.000        0.106        0.106            4
/repository/area/proc/priv_get_cached_areas                                                           0.000        0.106        0.106            4
/mob/living/carbon/brain/instantiate_hud                                                              0.000        0.000        0.000            1
/repository/area/proc/get_cache_entry                                                                 0.000        0.000        0.000            4
/repository/area/proc/set_cache_entry                                                                 0.000        0.000        0.000            1
/datum/computer/file/embedded_program/docking/multi/New                                               0.000        0.000        0.000            1
/mob/Logout                                                                                           0.000        0.000        0.000            3
/repository/decls/proc/get_decls                                                                      0.000        0.000        0.000            1
/mob/Login                                                                                            0.000        0.000        0.000            3
/repository/follow/proc/remove_subject                                                                0.000        0.011        0.010          156
/datum/alarm_handler/atmosphere/triggerAlarm                                                          0.000        0.025        0.024            5
/mob/finalize_qdel                                                                                    0.000        0.304        0.303          309
/mob/living/New                                                                                       0.000        0.059        0.064           94
/repository/radiation/proc/z_radiate                                                                  0.000        6.749        6.749            2
/mob/Login                                                                                            0.000        0.000        0.000            3
/datum/computer/file/embedded_program/docking/simple/New                                              0.000        0.014        0.013           33
/datum/alarm_handler/proc/unregister_alarm                                                            0.000        0.000        0.000          380
/datum/alarm_handler/proc/register_alarm                                                              0.000        0.000        0.000          421
/material/proc/get_edge_damage                                                                        0.000        0.000        0.000          424
/material/proc/products_need_process                                                                  0.000        0.000        0.001          428
/mob/living/carbon/brain/New                                                                          0.000        0.001        0.001            1
/material/proc/place_dismantled_product                                                               0.000        0.000        0.001           13
/material/proc/place_sheet                                                                            0.000        0.001        0.002           23
/material/proc/combustion_effect                                                                      0.000        0.000        0.000          231
/lobby_music/proc/play_to                                                                             0.000        0.000        0.000            1
/mob/new_player/show_message                                                                          0.000        0.000        0.000           10
/mob/new_player/hear_say                                                                              0.000        0.000        0.000            5
/mob/new_player/Topic                                                                                 0.000        0.650        0.649            4
/mob/new_player/proc/handle_privacy_poll                                                              0.000        0.002        0.002            1
/zone/proc/remove_liquidfuel                                                                          0.000        0.000        0.000          537
/datum/alarm_handler/proc/clearAlarm                                                                  0.000        0.001        0.001          215
/zone/proc/remove                                                                                     0.000        0.000        0.000           13
/mob/new_player/proc/check_species_allowed                                                            0.000        0.000        0.000            2
/datum/computer/file/embedded_program/docking/simple/proc/signal_door                                 0.000        0.026        0.024           50
/mob/new_player/proc/close_spawn_windows                                                              0.000        0.000        0.000            1
/client/proc/update_description_holders                                                               0.000        0.000        0.000           11
/client/proc/is_preference_disabled                                                                   0.000        0.000        0.000            4
/mob/new_player/proc/LateChoices                                                                      0.000        0.001        0.001            1
/mob/new_player/proc/AttemptLateSpawn                                                                 0.000        0.516        0.516            1
/mob/new_player/proc/get_rank_pref                                                                    0.000        0.000        0.000            1
/connection/proc/mark_indirect                                                                        0.000        0.001        0.001          221
/mob/living/carbon/brain/Destroy                                                                      0.000        0.131        0.131            1
/mob/new_player/proc/get_branch_pref                                                                  0.000        0.000        0.000            2
/datum/alarm_source/New                                                                               0.000        0.000        0.000          170
/datum/admins/proc/marked_datum                                                                       0.000        0.000        0.000            1
/mob/new_player/proc/IsJobRestricted                                                                  0.000        0.000        0.000           30
/mob/new_player/proc/new_player_panel_proc                                                            0.000        0.006        0.006            2
/datum/admins/proc/delay                                                                              0.000        0.008        0.008            2
/datum/storage_ui/Destroy                                                                             0.000        0.000        0.000           18
/mob/new_player/New                                                                                   0.000        0.000        0.000            1
/connection_edge/zone/New                                                                             0.000        0.000        0.000          188
/connection_edge/zone/add_connection                                                                  0.000        0.001        0.001          200
/mob/new_player/Logout                                                                                0.000        0.004        0.005            1
/connection_edge/zone/contains_zone                                                                   0.000        0.000        0.000           53
/connection_edge/zone/erase                                                                           0.000        0.001        0.001          177
/mob/new_player/verb/new_player_panel                                                                 0.000        0.006        0.006            2
/mob/observer/is_deaf                                                                                 0.000        0.000        0.000           30
/connection_edge/unsimulated/New                                                                      0.000        0.003        0.003          368
/mob/observer/is_blind                                                                                0.000        0.000        0.000          146
/mob/observer/CanPass                                                                                 0.000        0.000        0.000         6677
/connection_edge/unsimulated/erase                                                                    0.000        0.002        0.002          174
/connection_edge/unsimulated/contains_zone                                                            0.000        0.000        0.000          152
/mob/observer/Destroy                                                                                 0.000        0.161        0.160          230
/datum/storage_ui/New                                                                                 0.000        0.000        0.000          103
/mob/observer/virtual/Destroy                                                                         0.000        0.063        0.063          154
/mob/observer/eye/aiEye/setLoc                                                                        0.000        0.000        0.000           76
/mob/observer/eye/aiEye/New                                                                           0.000        0.053        0.053           76
/connection_manager/proc/erase_all                                                                    0.000        0.000        0.000           80
/mob/observer/eye/Life                                                                                0.000        0.000        0.000            1
/mob/observer/eye/proc/setLoc                                                                         0.000        0.000        0.000           76
/datum/computer/file/embedded_program/docking/simple/proc/open_door                                   0.000        0.012        0.011           17
/DBConnection/proc/IsConnected                                                                        0.000        0.000        0.000            9
/DBConnection/proc/ErrorMsg                                                                           0.000        0.000        0.000            3
/mob/observer/eye/Destroy                                                                             0.000        0.102        0.101           76
/mob/observer/ghost/default_can_use_topic                                                             0.000        0.000        0.000            3
/datum/storage_ui/default/proc/slot_orient_objs                                                       0.000        0.001        0.002           41
/mob/observer/ghost/Login                                                                             0.000        0.005        0.005            1
/client/proc/is_afk                                                                                   0.000        0.000        0.000           16
/icon/proc/DrawBox                                                                                    0.000        0.000        0.000            4
/icon/proc/Insert                                                                                     0.000        0.000        0.000           48
/mob/observer/ghost/can_admin_interact                                                                0.000        0.000        0.000            3
/icon/proc/Scale                                                                                      0.000        0.000        0.000            2
/datum/storage_ui/default/proc/can_see_contents                                                       0.000        0.000        0.000           18
/mob/observer/ghost/Post_Incorpmove                                                                   0.000        0.001        0.001          274
/icon/proc/Height                                                                                     0.000        0.000        0.000          777
/icon/proc/ChangeOpacity                                                                              0.000        0.007        0.007           76
/datum/storage_ui/default/close_all                                                                   0.000        0.000        0.000           18
/datum/storage_ui/default/prepare_ui                                                                  0.000        0.007        0.009          105
/datum/storage_ui/default/hide_from                                                                   0.000        0.000        0.000            1
/mob/living/pointed                                                                                   0.000        0.002        0.002            1
/matrix/New                                                                                           0.000        0.000        0.000            7
/datum/storage_ui/default/show_to                                                                     0.000        0.000        0.000            2
/matrix/proc/Scale                                                                                    0.000        0.000        0.000          210
/matrix/proc/Translate                                                                                0.000        0.000        0.000          151
/datum/storage_ui/default/on_post_remove                                                              0.000        0.000        0.000            1
/hook/roundstart/proc/generate_multi_spawn_items                                                      0.000        0.000        0.000            1
/datum/storage_ui/default/on_pre_remove                                                               0.000        0.000        0.000            1
/hook/roundstart/proc/matchmaking                                                                     0.000        0.000        0.000            1
/hook/roundstart/proc/spawn_empty_ai                                                                  0.000        0.001        0.001            1
/PriorityQueue/New                                                                                    0.000        0.000        0.000           94
/datum/storage_ui/default/on_open                                                                     0.000        0.000        0.000            1
/mob/observer/ghost/proc/set_appearance                                                               0.000        0.000        0.000            1
/mob/observer/ghost/proc/shall_check_if_holy                                                          0.000        0.000        0.000          274
/mob/observer/ghost/proc/updateghostimages                                                            0.000        0.000        0.000            9
/mob/observer/ghost/instantiate_hud                                                                   0.000        0.000        0.000            1
/client/proc/(init)                                                                                   0.000        0.000        0.000            1
/connection_edge/proc/(init)                                                                          0.000        0.000        0.000          556
/mob/observer/ghost/ClickOn                                                                           0.000        0.001        2.602            1
/obj/item/device/taperecorder/proc/(init)                                                             0.000        0.000        0.000            1
/obj/item/device/radio/electropack/proc/(init)                                                        0.000        0.000        0.000            1
/obj/item/weapon/gun/energy/gun/proc/(init)                                                           0.000        0.000        0.000            5
/obj/item/weapon/tank/proc/(init)                                                                     0.000        0.000        0.000           10
/obj/item/weapon/storage/proc/(init)                                                                  0.000        0.000        0.000          103
/obj/item/weapon/storage/plants/proc/(init)                                                           0.000        0.000        0.000            2
